topic_id,event_date,frequency,z_score,keywords,event_type
537,2020-07-12 12:00:00.000000,0.006768953068592,3.97,,SUDDEN_SPIKE_FREQ
165,2020-03-11 12:00:00.000000,0.0025862068965517,3.97,,SUDDEN_SPIKE_FREQ
381,2019-07-27 00:00:00.000000,0.0034129692832764,3.97,,SUDDEN_SPIKE_FREQ
151,2019-12-23 00:00:00.000000,0.0046610169491525,3.96,,SUDDEN_SPIKE_FREQ
234,2021-07-13 00:00:00.000000,0.006959547629404,3.96,,SUDDEN_SPIKE_FREQ
89,2019-07-02 12:00:00.000000,0.0125616868550919,3.96,,SUDDEN_SPIKE_FREQ
421,2019-05-14 12:00:00.000000,0.0043878894251864,3.96,,SUDDEN_SPIKE_FREQ
339,2020-08-01 00:00:00.000000,0.0021468441391155,3.96,,SUDDEN_SPIKE_FREQ
80,2019-04-21 00:00:00.000000,0.0030715225976305,3.96,,SUDDEN_SPIKE_FREQ
451,2019-03-28 00:00:00.000000,0.0068056146320714,3.95,,SUDDEN_SPIKE_FREQ
41,2020-11-23 12:00:00.000000,0.0025773195876288,3.95,,SUDDEN_SPIKE_FREQ
582,2019-05-14 12:00:00.000000,0.0039491004826678,3.94,,SUDDEN_SPIKE_FREQ
571,2020-11-23 12:00:00.000000,0.0030068728522336,3.94,,SUDDEN_SPIKE_FREQ
610,2019-01-14 23:59:59.999999,0.0025231286795626,3.94,,SUDDEN_SPIKE_FREQ
76,2019-03-04 00:00:00.000000,0.0132309005548442,3.94,,SUDDEN_SPIKE_FREQ
116,2020-03-11 12:00:00.000000,0.0047413793103448,3.93,,SUDDEN_SPIKE_FREQ
90,2019-07-27 00:00:00.000000,0.0098122866894197,3.91,,SUDDEN_SPIKE_FREQ
127,2021-07-13 00:00:00.000000,0.0117442366246194,3.91,,SUDDEN_SPIKE_FREQ
259,2020-08-19 12:00:00.000000,0.0048997772828507,3.9,,SUDDEN_SPIKE_FREQ
180,2021-02-18 12:00:00.000000,0.0021616947686986,3.9,,SUDDEN_SPIKE_FREQ
477,2021-09-19 00:00:00.000000,0.0122270742358078,3.9,,SUDDEN_SPIKE_FREQ
154,2020-11-23 12:00:00.000000,0.0047250859106529,3.89,,SUDDEN_SPIKE_FREQ
185,2020-09-26 12:00:00.000000,0.0018181818181818,3.89,,SUDDEN_SPIKE_FREQ
370,2020-04-27 12:00:00.000000,0.0108786610878661,3.88,,SUDDEN_SPIKE_FREQ
520,2019-08-20 00:00:00.000000,0.004019651630192,3.87,,SUDDEN_SPIKE_FREQ
443,2019-11-01 12:00:00.000000,0.0026315789473684,3.87,,SUDDEN_SPIKE_FREQ
509,2019-10-08 00:00:00.000000,0.0029350104821802,3.87,,SUDDEN_SPIKE_FREQ
86,2019-05-14 12:00:00.000000,0.007459412022817,3.86,,SUDDEN_SPIKE_FREQ
579,2020-01-22 00:00:00.000000,0.0150862068965517,3.86,,SUDDEN_SPIKE_FREQ
409,2019-06-07 12:00:00.000000,0.0042140750105351,3.85,,SUDDEN_SPIKE_FREQ
192,2020-11-04 12:00:00.000000,0.0047372954349698,3.83,,SUDDEN_SPIKE_FREQ
72,2021-01-29 12:00:00.000000,0.0025553662691652,3.83,,SUDDEN_SPIKE_FREQ
440,2020-04-05 00:00:00.000000,0.0091583078935891,3.82,,SUDDEN_SPIKE_FREQ
354,2019-07-02 12:00:00.000000,0.0044863167339614,3.82,,SUDDEN_SPIKE_FREQ
312,2021-07-13 00:00:00.000000,0.0143540669856459,3.82,,SUDDEN_SPIKE_FREQ
153,2020-06-05 12:00:00.000000,0.0017028522775649,3.81,,SUDDEN_SPIKE_FREQ
42,2019-11-25 00:00:00.000000,0.0022291573785109,3.81,,SUDDEN_SPIKE_FREQ
391,2019-04-21 00:00:00.000000,0.0052654673102237,3.81,,SUDDEN_SPIKE_FREQ
87,2020-11-04 12:00:00.000000,0.0025839793281653,3.8,,SUDDEN_SPIKE_FREQ
478,2021-03-11 12:00:00.000000,0.0043782837127845,3.8,,SUDDEN_SPIKE_FREQ
521,2019-11-25 00:00:00.000000,0.0035666518056174,3.8,,SUDDEN_SPIKE_FREQ
422,2020-06-24 00:00:00.000000,0.0042480883602378,3.8,,SUDDEN_SPIKE_FREQ
533,2020-12-13 12:00:00.000000,0.0030701754385964,3.8,,SUDDEN_SPIKE_FREQ
287,2019-09-13 00:00:00.000000,0.0030316154179298,3.79,,SUDDEN_SPIKE_FREQ
92,2020-02-16 12:00:00.000000,0.0026749888542131,3.79,,SUDDEN_SPIKE_FREQ
166,2020-03-11 12:00:00.000000,0.0025862068965517,3.79,,SUDDEN_SPIKE_FREQ
615,2021-03-11 12:00:00.000000,0.0039404553415061,3.78,,SUDDEN_SPIKE_FREQ
623,2019-11-25 00:00:00.000000,0.0022291573785109,3.77,,SUDDEN_SPIKE_FREQ
151,2019-11-25 00:00:00.000000,0.0044583147570218,3.77,,SUDDEN_SPIKE_FREQ
591,2019-01-14 23:59:59.999999,0.0025231286795626,3.77,,SUDDEN_SPIKE_FREQ
405,2020-06-05 12:00:00.000000,0.0046828437633035,3.76,,SUDDEN_SPIKE_FREQ
170,2021-03-11 12:00:00.000000,0.0113835376532399,3.75,,SUDDEN_SPIKE_FREQ
157,2020-09-07 00:00:00.000000,0.0033347228011671,3.75,,SUDDEN_SPIKE_FREQ
98,2019-01-14 23:59:59.999999,0.0025231286795626,3.75,,SUDDEN_SPIKE_FREQ
411,2019-06-07 12:00:00.000000,0.0021070375052675,3.74,,SUDDEN_SPIKE_FREQ
87,2020-10-16 00:00:00.000000,0.0025456088247772,3.74,,SUDDEN_SPIKE_FREQ
392,2019-02-09 00:00:00.000000,0.0017881090746535,3.73,,SUDDEN_SPIKE_FREQ
305,2021-03-11 12:00:00.000000,0.004816112084063,3.73,,SUDDEN_SPIKE_FREQ
521,2019-11-01 12:00:00.000000,0.0035087719298245,3.73,,SUDDEN_SPIKE_FREQ
485,2019-05-14 12:00:00.000000,0.0021939447125932,3.71,,SUDDEN_SPIKE_FREQ
98,2020-09-07 00:00:00.000000,0.0025010421008753,3.71,,SUDDEN_SPIKE_FREQ
329,2021-03-11 12:00:00.000000,0.0021891418563922,3.71,,SUDDEN_SPIKE_FREQ
67,2019-09-13 00:00:00.000000,0.003897791251624,3.7,,SUDDEN_SPIKE_FREQ
145,2019-04-21 00:00:00.000000,0.0017551557700745,3.7,,SUDDEN_SPIKE_FREQ
170,2021-02-18 12:00:00.000000,0.011240812797233,3.7,,SUDDEN_SPIKE_FREQ
480,2021-11-26 00:00:00.000000,0.0039079461571862,3.69,,SUDDEN_SPIKE_FREQ
299,2019-11-01 12:00:00.000000,0.0021929824561403,3.69,,SUDDEN_SPIKE_FREQ
360,2019-11-25 00:00:00.000000,0.0026749888542131,3.69,,SUDDEN_SPIKE_FREQ
177,2020-01-22 00:00:00.000000,0.0017241379310344,3.68,,SUDDEN_SPIKE_FREQ
449,2020-07-12 12:00:00.000000,0.0153429602888086,3.68,,SUDDEN_SPIKE_FREQ
531,2020-08-19 12:00:00.000000,0.0093541202672605,3.68,,SUDDEN_SPIKE_FREQ
102,2020-09-26 12:00:00.000000,0.0022727272727272,3.67,,SUDDEN_SPIKE_FREQ
228,2020-09-26 12:00:00.000000,0.0027272727272727,3.67,,SUDDEN_SPIKE_FREQ
150,2019-05-14 12:00:00.000000,0.0250109697235629,3.67,,SUDDEN_SPIKE_FREQ
57,2019-09-13 00:00:00.000000,0.0121264616717193,3.66,,SUDDEN_SPIKE_FREQ
437,2020-10-16 00:00:00.000000,0.003394145099703,3.66,,SUDDEN_SPIKE_FREQ
333,2020-10-16 00:00:00.000000,0.0097581671616461,3.66,,SUDDEN_SPIKE_FREQ
351,2019-04-21 00:00:00.000000,0.0026327336551118,3.65,,SUDDEN_SPIKE_FREQ
580,2020-04-27 12:00:00.000000,0.003347280334728,3.65,,SUDDEN_SPIKE_FREQ
75,2020-08-01 00:00:00.000000,0.0167453842851009,3.65,,SUDDEN_SPIKE_FREQ
261,2021-09-19 00:00:00.000000,0.0104803493449781,3.65,,SUDDEN_SPIKE_FREQ
330,2021-09-19 00:00:00.000000,0.0048034934497816,3.64,,SUDDEN_SPIKE_FREQ
410,2020-11-23 12:00:00.000000,0.0025773195876288,3.62,,SUDDEN_SPIKE_FREQ
278,2019-07-02 12:00:00.000000,0.0022431583669807,3.62,,SUDDEN_SPIKE_FREQ
511,2019-10-08 00:00:00.000000,0.0041928721174004,3.62,,SUDDEN_SPIKE_FREQ
503,2020-12-13 12:00:00.000000,0.0021929824561403,3.61,,SUDDEN_SPIKE_FREQ
289,2020-08-01 00:00:00.000000,0.0017174753112924,3.61,,SUDDEN_SPIKE_FREQ
372,2020-10-16 00:00:00.000000,0.0021213406873143,3.61,,SUDDEN_SPIKE_FREQ
171,2019-10-08 00:00:00.000000,0.0054507337526205,3.61,,SUDDEN_SPIKE_FREQ
111,2021-01-29 12:00:00.000000,0.0038330494037478,3.61,,SUDDEN_SPIKE_FREQ
93,2020-01-22 00:00:00.000000,0.0038793103448275,3.61,,SUDDEN_SPIKE_FREQ
322,2021-11-26 00:00:00.000000,0.0021710811984368,3.61,,SUDDEN_SPIKE_FREQ
575,2020-09-07 00:00:00.000000,0.0045852438516048,3.6,,SUDDEN_SPIKE_FREQ
175,2019-07-02 12:00:00.000000,0.0044863167339614,3.6,,SUDDEN_SPIKE_FREQ
447,2021-11-26 00:00:00.000000,0.0026052974381241,3.6,,SUDDEN_SPIKE_FREQ
172,2019-05-14 12:00:00.000000,0.0039491004826678,3.6,,SUDDEN_SPIKE_FREQ
218,2019-01-14 23:59:59.999999,0.0037846930193439,3.6,,SUDDEN_SPIKE_FREQ
22,2020-11-23 12:00:00.000000,0.0055841924398625,3.6,,SUDDEN_SPIKE_FREQ
181,2019-07-02 12:00:00.000000,0.0017945266935845,3.59,,SUDDEN_SPIKE_FREQ
152,2020-01-22 00:00:00.000000,0.009051724137931,3.59,,SUDDEN_SPIKE_FREQ
381,2019-02-09 00:00:00.000000,0.0031291908806437,3.59,,SUDDEN_SPIKE_FREQ
198,2020-06-05 12:00:00.000000,0.0017028522775649,3.57,,SUDDEN_SPIKE_FREQ
541,2020-04-05 00:00:00.000000,0.0039249890972525,3.57,,SUDDEN_SPIKE_FREQ
106,2019-06-07 12:00:00.000000,0.0025284450063211,3.57,,SUDDEN_SPIKE_FREQ
332,2019-03-28 00:00:00.000000,0.0021267545725223,3.56,,SUDDEN_SPIKE_FREQ
270,2021-11-26 00:00:00.000000,0.0017368649587494,3.56,,SUDDEN_SPIKE_FREQ
458,2019-11-25 00:00:00.000000,0.0017833259028087,3.56,,SUDDEN_SPIKE_FREQ
133,2019-06-07 12:00:00.000000,0.0058997050147492,3.55,,SUDDEN_SPIKE_FREQ
134,2019-01-14 23:59:59.999999,0.0029436501261564,3.55,,SUDDEN_SPIKE_FREQ
479,2020-03-11 12:00:00.000000,0.0068965517241379,3.54,,SUDDEN_SPIKE_FREQ
168,2019-08-20 00:00:00.000000,0.0022331397945511,3.54,,SUDDEN_SPIKE_FREQ
58,2020-08-19 12:00:00.000000,0.0022271714922048,3.54,,SUDDEN_SPIKE_FREQ
386,2020-02-16 12:00:00.000000,0.0040124832813196,3.54,,SUDDEN_SPIKE_FREQ
261,2020-06-05 12:00:00.000000,0.0102171136653895,3.54,,SUDDEN_SPIKE_FREQ
281,2019-05-14 12:00:00.000000,0.0013163668275559,3.53,,SUDDEN_SPIKE_FREQ
76,2019-07-02 12:00:00.000000,0.0121130551816958,3.53,,SUDDEN_SPIKE_FREQ
557,2020-04-27 12:00:00.000000,0.005020920502092,3.53,,SUDDEN_SPIKE_FREQ
573,2020-06-24 00:00:00.000000,0.005947323704333,3.53,,SUDDEN_SPIKE_FREQ
293,2021-11-26 00:00:00.000000,0.0030395136778115,3.52,,SUDDEN_SPIKE_FREQ
566,2021-09-19 00:00:00.000000,0.0026200873362445,3.52,,SUDDEN_SPIKE_FREQ
146,2020-08-19 12:00:00.000000,0.0048997772828507,3.52,,SUDDEN_SPIKE_FREQ
251,2019-03-04 00:00:00.000000,0.0034144259496372,3.51,,SUDDEN_SPIKE_FREQ
628,2019-07-27 00:00:00.000000,0.0025597269624573,3.51,,SUDDEN_SPIKE_FREQ
545,2020-02-16 12:00:00.000000,0.0044583147570218,3.5,,SUDDEN_SPIKE_FREQ
412,2021-09-19 00:00:00.000000,0.0026200873362445,3.5,,SUDDEN_SPIKE_FREQ
91,2020-08-19 12:00:00.000000,0.0022271714922048,3.49,,SUDDEN_SPIKE_FREQ
575,2020-08-19 12:00:00.000000,0.0044543429844097,3.49,,SUDDEN_SPIKE_FREQ
379,2021-03-11 12:00:00.000000,0.0030647985989492,3.48,,SUDDEN_SPIKE_FREQ
633,2020-09-26 12:00:00.000000,0.0022727272727272,3.48,,SUDDEN_SPIKE_FREQ
360,2019-12-23 00:00:00.000000,0.0025423728813559,3.48,,SUDDEN_SPIKE_FREQ
465,2021-11-26 00:00:00.000000,0.0060790273556231,3.48,,SUDDEN_SPIKE_FREQ
126,2020-02-16 12:00:00.000000,0.0035666518056174,3.48,,SUDDEN_SPIKE_FREQ
599,2020-07-12 12:00:00.000000,0.0063176895306859,3.47,,SUDDEN_SPIKE_FREQ
89,2020-01-22 00:00:00.000000,0.0112068965517241,3.47,,SUDDEN_SPIKE_FREQ
600,2021-09-19 00:00:00.000000,0.0017467248908296,3.46,,SUDDEN_SPIKE_FREQ
222,2019-04-21 00:00:00.000000,0.0057042562527424,3.46,,SUDDEN_SPIKE_FREQ
179,2021-02-18 12:00:00.000000,0.0030263726761781,3.46,,SUDDEN_SPIKE_FREQ
171,2019-11-01 12:00:00.000000,0.0052631578947368,3.45,,SUDDEN_SPIKE_FREQ
453,2020-06-05 12:00:00.000000,0.0046828437633035,3.44,,SUDDEN_SPIKE_FREQ
376,2020-12-13 12:00:00.000000,0.0030701754385964,3.44,,SUDDEN_SPIKE_FREQ
244,2019-09-13 00:00:00.000000,0.0021654395842356,3.44,,SUDDEN_SPIKE_FREQ
581,2020-04-05 00:00:00.000000,0.0165721761883994,3.44,,SUDDEN_SPIKE_FREQ
438,2019-12-23 00:00:00.000000,0.0016949152542372,3.43,,SUDDEN_SPIKE_FREQ
103,2020-08-19 12:00:00.000000,0.0031180400890868,3.43,,SUDDEN_SPIKE_FREQ
483,2020-04-05 00:00:00.000000,0.0152638464893153,3.43,,SUDDEN_SPIKE_FREQ
179,2020-11-23 12:00:00.000000,0.0030068728522336,3.43,,SUDDEN_SPIKE_FREQ
553,2020-04-05 00:00:00.000000,0.0026166593981683,3.42,,SUDDEN_SPIKE_FREQ
584,2020-04-05 00:00:00.000000,0.003052769297863,3.42,,SUDDEN_SPIKE_FREQ
239,2020-04-27 12:00:00.000000,0.0234309623430962,3.42,,SUDDEN_SPIKE_FREQ
556,2021-09-19 00:00:00.000000,0.0091703056768558,3.42,,SUDDEN_SPIKE_FREQ
32,2021-09-19 00:00:00.000000,0.0100436681222707,3.41,,SUDDEN_SPIKE_FREQ
613,2020-09-07 00:00:00.000000,0.0025010421008753,3.41,,SUDDEN_SPIKE_FREQ
199,2019-04-21 00:00:00.000000,0.0070206230802983,3.4,,SUDDEN_SPIKE_FREQ
121,2019-07-02 12:00:00.000000,0.0035890533871691,3.4,,SUDDEN_SPIKE_FREQ
317,2021-02-18 12:00:00.000000,0.0051880674448767,3.4,,SUDDEN_SPIKE_FREQ
128,2020-04-27 12:00:00.000000,0.009623430962343,3.4,,SUDDEN_SPIKE_FREQ
539,2021-01-29 12:00:00.000000,0.0025553662691652,3.4,,SUDDEN_SPIKE_FREQ
101,2021-07-13 00:00:00.000000,0.0021748586341887,3.39,,SUDDEN_SPIKE_FREQ
483,2020-05-17 12:00:00.000000,0.0151043980453131,3.39,,SUDDEN_SPIKE_FREQ
128,2020-04-05 00:00:00.000000,0.0095944177932839,3.39,,SUDDEN_SPIKE_FREQ
609,2020-09-26 12:00:00.000000,0.0045454545454545,3.39,,SUDDEN_SPIKE_FREQ
75,2020-07-12 12:00:00.000000,0.0157942238267148,3.39,,SUDDEN_SPIKE_FREQ
196,2020-04-05 00:00:00.000000,0.0087221979938944,3.39,,SUDDEN_SPIKE_FREQ
25,2020-12-13 12:00:00.000000,0.0035087719298245,3.39,,SUDDEN_SPIKE_FREQ
284,2020-10-16 00:00:00.000000,0.0016970725498515,3.39,,SUDDEN_SPIKE_FREQ
346,2020-10-16 00:00:00.000000,0.0016970725498515,3.39,,SUDDEN_SPIKE_FREQ
3,2019-07-02 12:00:00.000000,0.0017945266935845,3.39,,SUDDEN_SPIKE_FREQ
406,2019-08-20 00:00:00.000000,0.0053595355069227,3.38,,SUDDEN_SPIKE_FREQ
527,2019-09-13 00:00:00.000000,0.0043308791684712,3.38,,SUDDEN_SPIKE_FREQ
121,2019-08-20 00:00:00.000000,0.0035730236712818,3.38,,SUDDEN_SPIKE_FREQ
62,2019-11-01 12:00:00.000000,0.0026315789473684,3.38,,SUDDEN_SPIKE_FREQ
387,2019-12-23 00:00:00.000000,0.0021186440677966,3.37,,SUDDEN_SPIKE_FREQ
234,2019-09-13 00:00:00.000000,0.0060632308358596,3.37,,SUDDEN_SPIKE_FREQ
9,2019-09-13 00:00:00.000000,0.0030316154179298,3.37,,SUDDEN_SPIKE_FREQ
347,2021-04-30 12:00:00.000000,0.0021862702229995,3.37,,SUDDEN_SPIKE_FREQ
320,2021-03-11 12:00:00.000000,0.0030647985989492,3.36,,SUDDEN_SPIKE_FREQ
305,2021-04-30 12:00:00.000000,0.0043725404459991,3.35,,SUDDEN_SPIKE_FREQ
196,2020-03-11 12:00:00.000000,0.0086206896551724,3.34,,SUDDEN_SPIKE_FREQ
285,2019-09-13 00:00:00.000000,0.0017323516673884,3.34,,SUDDEN_SPIKE_FREQ
298,2020-02-16 12:00:00.000000,0.0022291573785109,3.34,,SUDDEN_SPIKE_FREQ
249,2019-06-07 12:00:00.000000,0.0033712600084281,3.34,,SUDDEN_SPIKE_FREQ
408,2019-06-07 12:00:00.000000,0.0042140750105351,3.33,,SUDDEN_SPIKE_FREQ
578,2020-08-19 12:00:00.000000,0.0017817371937639,3.33,,SUDDEN_SPIKE_FREQ
66,2020-01-22 00:00:00.000000,0.0068965517241379,3.33,,SUDDEN_SPIKE_FREQ
81,2020-11-04 12:00:00.000000,0.0021533161068044,3.32,,SUDDEN_SPIKE_FREQ
487,2020-08-01 00:00:00.000000,0.0017174753112924,3.32,,SUDDEN_SPIKE_FREQ
111,2021-01-06 00:00:00.000000,0.0035682426404995,3.32,,SUDDEN_SPIKE_FREQ
414,2020-05-17 12:00:00.000000,0.0026654820079964,3.31,,SUDDEN_SPIKE_FREQ
282,2019-11-01 12:00:00.000000,0.0017543859649122,3.31,,SUDDEN_SPIKE_FREQ
509,2020-10-16 00:00:00.000000,0.0025456088247772,3.31,,SUDDEN_SPIKE_FREQ
62,2020-01-22 00:00:00.000000,0.0025862068965517,3.31,,SUDDEN_SPIKE_FREQ
597,2019-08-20 00:00:00.000000,0.0017865118356409,3.29,,SUDDEN_SPIKE_FREQ
99,2019-08-20 00:00:00.000000,0.0053595355069227,3.29,,SUDDEN_SPIKE_FREQ
18,2019-02-09 00:00:00.000000,0.0017881090746535,3.28,,SUDDEN_SPIKE_FREQ
5,2019-11-25 00:00:00.000000,0.0026749888542131,3.28,,SUDDEN_SPIKE_FREQ
273,2021-09-19 00:00:00.000000,0.0109170305676855,3.27,,SUDDEN_SPIKE_FREQ
59,2021-09-19 00:00:00.000000,0.0030567685589519,3.27,,SUDDEN_SPIKE_FREQ
264,2021-01-06 00:00:00.000000,0.0138269402319357,3.27,,SUDDEN_SPIKE_FREQ
188,2019-05-14 12:00:00.000000,0.0026327336551118,3.27,,SUDDEN_SPIKE_FREQ
117,2020-03-11 12:00:00.000000,0.0137931034482758,3.26,,SUDDEN_SPIKE_FREQ
137,2019-08-20 00:00:00.000000,0.0026797677534613,3.26,,SUDDEN_SPIKE_FREQ
501,2020-04-27 12:00:00.000000,0.002092050209205,3.26,,SUDDEN_SPIKE_FREQ
424,2019-04-21 00:00:00.000000,0.0021939447125932,3.26,,SUDDEN_SPIKE_FREQ
538,2020-04-27 12:00:00.000000,0.007531380753138,3.26,,SUDDEN_SPIKE_FREQ
59,2021-07-13 00:00:00.000000,0.0030448020878642,3.26,,SUDDEN_SPIKE_FREQ
90,2020-09-07 00:00:00.000000,0.0083368070029178,3.25,,SUDDEN_SPIKE_FREQ
254,2020-02-16 12:00:00.000000,0.0026749888542131,3.25,,SUDDEN_SPIKE_FREQ
560,2019-01-14 23:59:59.999999,0.0100925147182506,3.25,,SUDDEN_SPIKE_FREQ
576,2020-09-26 12:00:00.000000,0.0022727272727272,3.25,,SUDDEN_SPIKE_FREQ
420,2019-04-21 00:00:00.000000,0.0021939447125932,3.24,,SUDDEN_SPIKE_FREQ
82,2021-01-06 00:00:00.000000,0.0022301516503122,3.24,,SUDDEN_SPIKE_FREQ
627,2019-07-02 12:00:00.000000,0.0026917900403768,3.23,,SUDDEN_SPIKE_FREQ
382,2019-12-23 00:00:00.000000,0.0042372881355932,3.23,,SUDDEN_SPIKE_FREQ
389,2020-12-13 12:00:00.000000,0.0021929824561403,3.23,,SUDDEN_SPIKE_FREQ
25,2019-06-07 12:00:00.000000,0.0033712600084281,3.23,,SUDDEN_SPIKE_FREQ
100,2019-01-14 23:59:59.999999,0.0096719932716568,3.22,,SUDDEN_SPIKE_FREQ
500,2020-04-05 00:00:00.000000,0.0021805494984736,3.22,,SUDDEN_SPIKE_FREQ
129,2019-10-08 00:00:00.000000,0.0054507337526205,3.22,,SUDDEN_SPIKE_FREQ
53,2019-03-04 00:00:00.000000,0.0128040973111395,3.2,,SUDDEN_SPIKE_FREQ
4,2019-11-25 00:00:00.000000,0.0022291573785109,3.2,,SUDDEN_SPIKE_FREQ
591,2020-12-13 12:00:00.000000,0.0021929824561403,3.2,,SUDDEN_SPIKE_FREQ
457,2019-04-21 00:00:00.000000,0.0136024572180781,3.19,,SUDDEN_SPIKE_FREQ
500,2020-03-11 12:00:00.000000,0.0021551724137931,3.18,,SUDDEN_SPIKE_FREQ
103,2020-09-07 00:00:00.000000,0.0029178824510212,3.18,,SUDDEN_SPIKE_FREQ
66,2020-09-07 00:00:00.000000,0.0066694456023343,3.18,,SUDDEN_SPIKE_FREQ
468,2020-01-22 00:00:00.000000,0.0012931034482758,3.18,,SUDDEN_SPIKE_FREQ
551,2020-07-12 12:00:00.000000,0.0022563176895306,3.18,,SUDDEN_SPIKE_FREQ
488,2019-07-02 12:00:00.000000,0.0031404217137729,3.18,,SUDDEN_SPIKE_FREQ
251,2019-02-09 00:00:00.000000,0.0031291908806437,3.17,,SUDDEN_SPIKE_FREQ
433,2020-05-17 12:00:00.000000,0.0013327410039982,3.17,,SUDDEN_SPIKE_FREQ
86,2019-07-02 12:00:00.000000,0.0062808434275459,3.17,,SUDDEN_SPIKE_FREQ
116,2020-04-05 00:00:00.000000,0.0039249890972525,3.17,,SUDDEN_SPIKE_FREQ
482,2021-02-18 12:00:00.000000,0.0017293558149589,3.17,,SUDDEN_SPIKE_FREQ
304,2021-03-11 12:00:00.000000,0.004816112084063,3.16,,SUDDEN_SPIKE_FREQ
82,2021-09-19 00:00:00.000000,0.0021834061135371,3.16,,SUDDEN_SPIKE_FREQ
83,2020-11-23 12:00:00.000000,0.0047250859106529,3.16,,SUDDEN_SPIKE_FREQ
436,2019-01-14 23:59:59.999999,0.0012615643397813,3.16,,SUDDEN_SPIKE_FREQ
8,2019-11-25 00:00:00.000000,0.0026749888542131,3.16,,SUDDEN_SPIKE_FREQ
443,2019-05-14 12:00:00.000000,0.0021939447125932,3.15,,SUDDEN_SPIKE_FREQ
393,2019-03-28 00:00:00.000000,0.0017014036580178,3.15,,SUDDEN_SPIKE_FREQ
474,2019-07-02 12:00:00.000000,0.0026917900403768,3.15,,SUDDEN_SPIKE_FREQ
118,2019-08-20 00:00:00.000000,0.0031263957123715,3.14,,SUDDEN_SPIKE_FREQ
618,2021-03-11 12:00:00.000000,0.0021891418563922,3.14,,SUDDEN_SPIKE_FREQ
491,2020-06-05 12:00:00.000000,0.0025542784163473,3.14,,SUDDEN_SPIKE_FREQ
268,2020-11-23 12:00:00.000000,0.0128865979381443,3.14,,SUDDEN_SPIKE_FREQ
548,2019-11-01 12:00:00.000000,0.006578947368421,3.14,,SUDDEN_SPIKE_FREQ
26,2019-06-07 12:00:00.000000,0.001685630004214,3.13,,SUDDEN_SPIKE_FREQ
543,2020-12-13 12:00:00.000000,0.0043859649122807,3.13,,SUDDEN_SPIKE_FREQ
291,2019-04-21 00:00:00.000000,0.0026327336551118,3.13,,SUDDEN_SPIKE_FREQ
500,2020-06-05 12:00:00.000000,0.0021285653469561,3.13,,SUDDEN_SPIKE_FREQ
167,2020-10-16 00:00:00.000000,0.0042426813746287,3.13,,SUDDEN_SPIKE_FREQ
338,2021-03-11 12:00:00.000000,0.0043782837127845,3.12,,SUDDEN_SPIKE_FREQ
22,2019-11-25 00:00:00.000000,0.004904146232724,3.12,,SUDDEN_SPIKE_FREQ
390,2019-10-08 00:00:00.000000,0.0041928721174004,3.12,,SUDDEN_SPIKE_FREQ
250,2019-07-02 12:00:00.000000,0.0076267384477344,3.12,,SUDDEN_SPIKE_FREQ
283,2019-07-02 12:00:00.000000,0.0013458950201884,3.12,,SUDDEN_SPIKE_FREQ
176,2020-09-07 00:00:00.000000,0.0058357649020425,3.11,,SUDDEN_SPIKE_FREQ
235,2019-01-14 23:59:59.999999,0.0037846930193439,3.11,,SUDDEN_SPIKE_FREQ
499,2020-05-17 12:00:00.000000,0.0057752110173256,3.11,,SUDDEN_SPIKE_FREQ
256,2021-04-30 12:00:00.000000,0.0013117621337997,3.11,,SUDDEN_SPIKE_FREQ
411,2019-07-02 12:00:00.000000,0.0017945266935845,3.1,,SUDDEN_SPIKE_FREQ
211,2019-02-09 00:00:00.000000,0.0040232454179704,3.1,,SUDDEN_SPIKE_FREQ
237,2019-08-20 00:00:00.000000,0.0035730236712818,3.1,,SUDDEN_SPIKE_FREQ
540,2019-07-02 12:00:00.000000,0.0013458950201884,3.1,,SUDDEN_SPIKE_FREQ
532,2020-03-11 12:00:00.000000,0.0025862068965517,3.1,,SUDDEN_SPIKE_FREQ
489,2019-03-04 00:00:00.000000,0.0034144259496372,3.1,,SUDDEN_SPIKE_FREQ
5,2019-12-23 00:00:00.000000,0.0025423728813559,3.1,,SUDDEN_SPIKE_FREQ
271,2020-10-16 00:00:00.000000,0.0021213406873143,3.09,,SUDDEN_SPIKE_FREQ
202,2019-03-28 00:00:00.000000,0.0012760527435133,3.09,,SUDDEN_SPIKE_FREQ
498,2019-04-21 00:00:00.000000,0.0035103115401491,3.09,,SUDDEN_SPIKE_FREQ
36,2020-06-24 00:00:00.000000,0.0055225148683092,3.09,,SUDDEN_SPIKE_FREQ
146,2019-05-14 12:00:00.000000,0.0043878894251864,3.09,,SUDDEN_SPIKE_FREQ
416,2021-07-13 00:00:00.000000,0.0021748586341887,3.08,,SUDDEN_SPIKE_FREQ
110,2020-04-27 12:00:00.000000,0.002092050209205,3.08,,SUDDEN_SPIKE_FREQ
365,2019-03-04 00:00:00.000000,0.0012804097311139,3.07,,SUDDEN_SPIKE_FREQ
569,2021-07-13 00:00:00.000000,0.0021748586341887,3.07,,SUDDEN_SPIKE_FREQ
214,2019-02-09 00:00:00.000000,0.0013410818059901,3.06,,SUDDEN_SPIKE_FREQ
210,2020-10-16 00:00:00.000000,0.0038184132371658,3.06,,SUDDEN_SPIKE_FREQ
416,2019-09-13 00:00:00.000000,0.0021654395842356,3.06,,SUDDEN_SPIKE_FREQ
